epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,lr
2,11,3.904831,0.000140,45.0150,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,12,5.412681,0.000138,43.9491,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,13,4.668297,0.000136,40.4046,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,14,4.776538,0.000162,106.4159,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,15,4.975901,0.000148,85.3340,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,16,5.052034,0.000132,42.3021,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,17,3.779319,0.000123,38.7532,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,18,5.268651,0.000129,79.9012,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,19,4.192594,0.000140,54.8973,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,20,4.483690,0.000157,43.0299,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,21,4.543377,0.000148,50.0766,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,22,4.115618,0.000149,41.9784,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,23,4.472146,0.000155,70.2063,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,24,4.330433,0.000173,38.1972,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,25,5.156046,0.000146,96.4335,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,26,4.500628,0.000152,99.8654,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,27,3.967128,0.000134,34.1827,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,28,4.053715,0.000122,47.9666,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,29,5.243947,0.000105,87.3350,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,30,4.954838,0.000143,50.6461,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,31,4.322420,0.000136,39.9695,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,32,4.960404,0.000143,79.1861,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,33,4.008234,0.000150,39.0415,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,34,5.078480,0.000153,87.8666,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,35,4.058008,0.000128,48.2206,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,36,5.064284,0.000149,60.6131,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,37,3.929405,0.000132,43.6325,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,38,5.104373,0.000135,86.5666,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,39,4.351431,0.000127,87.2133,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,40,4.775270,0.000139,54.6865,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,41,4.530225,0.000137,39.7982,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,42,4.152917,0.000137,53.9076,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,43,4.390644,0.000150,48.5649,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,44,5.160062,0.000197,45.9093,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,45,4.220562,0.000191,40.9923,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,46,3.690602,0.000144,65.0514,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,47,4.707584,0.000172,39.8805,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,48,4.457631,0.000181,47.6795,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,49,5.115436,0.000147,84.9570,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,50,4.639101,0.000147,75.2651,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
2,51,4.535735,0.000160,38.2231,0.000000,0.000000,0.000000,0.000000,0.000000,0.00028858
